title,genre,genre_count,network,network_address,rating,episode_id,episode_number,episode_title,release_date,actor,popularity,character
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,106,3,MEOWY'S WHEREABOUTS,2022-10-26,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,107,4,RESCUE,2022-11-02,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,108,5,GUN DEVIL,2022-11-09,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,109,6,KILL DENJI,2022-11-16,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,110,7,THE TASTE OF A KISS,2022-11-23,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,111,8,Episode 8,2022-11-30,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,112,9,Episode 9,2022-12-07,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,113,10,Episode 10,2022-12-14,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,114,11,Episode 11,2022-12-21,,,
Chainsaw Man,Animation,9669,TV Tokyo,"Minato City, Tokyo Metropolis",86,115,12,Episode 12,2022-12-28,,,
Dahmer – Monster: The Jeffrey Dahmer Story,Crime,5606,Netflix,"Los Gatos, California",82,,,,,Evan Peters,0.45,Jeffrey Dahmer
Dahmer – Monster: The Jeffrey Dahmer Story,Crime,5606,Netflix,"Los Gatos, California",82,,,,,Richard Jenkins,0.15,Lionel Dahmer
Dahmer – Monster: The Jeffrey Dahmer Story,Crime,5606,Netflix,"Los Gatos, California",82,,,,,Molly Ringwald,0.23,Shari Dahmer
Dahmer – Monster: The Jeffrey Dahmer Story,Crime,5606,Netflix,"Los Gatos, California",82,,,,,Michael Learned,0.07,Catherine Dahmer
Dahmer – Monster: The Jeffrey Dahmer Story,Crime,5606,Netflix,"Los Gatos, California",82,,,,,Niecy Nash,0.3,Glenda Cleveland
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,,,,,Morfydd Clark,0.4,Galadriel
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,,,,,Robert Aramayo,0.17,Elrond
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,,,,,Charlie Vickers,0.08,Halbrand
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,,,,,Ismael Cruz Córdova,0.22,Arondir
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,,,,,Nazanin Boniadi,0.16,Bronwyn
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,116,1,A Shadow of the Past,2022-09-01,Jagger Serafin,0.01,Elf Child
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,116,1,A Shadow of the Past,2022-09-01,Eva Gardner,0.01,Elf Child
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,116,1,A Shadow of the Past,2022-09-01,Oscar Beszant,0.01,Elf Child
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,117,2,Adrift,2022-09-01,Paula Nazarski,0.01,Malva's Sister
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,117,2,Adrift,2022-09-01,Virginie Laverdure,0.03,Abigail
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,117,2,Adrift,2022-09-01,Jane Montgomery Griffiths,0.01,Astrid
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,118,3,Adar,2022-09-08,Jed Brophy,0.07,Vrath
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,118,3,Adar,2022-09-08,Antonio Te Maioha,0.04,Sail Master
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,118,3,Adar,2022-09-08,Edward Clendon,0.01,Lurka
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,119,4,The Great Wave,2022-09-15,Jed Brophy,0.07,Vrath
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,119,4,The Great Wave,2022-09-15,Antonio Te Maioha,0.04,Sail Master
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,119,4,The Great Wave,2022-09-15,Luke Hawker,0.04,Magrot
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,120,5,Partings,2022-09-22,Phil Vaughan,0.01,Smithy
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,120,5,Partings,2022-09-22,Mana Hira Davis,0.05,Worker One
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,120,5,Partings,2022-09-22,Winham Hammond,0.01,Worker Two
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,121,6,Udûn,2022-09-29,Phil Grieve,0.03,Bazur
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,121,6,Udûn,2022-09-29,Justin Doble,0.04,Milky-Eyed Patron
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,121,6,Udûn,2022-09-29,Miranda Wilson,0.02,Southlander Woman
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,122,7,The Eye,2022-10-06,Edith Poor,0.04,The Nomad
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,122,7,The Eye,2022-10-06,Kali Kopae,0.02,The Ascetic
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,122,7,The Eye,2022-10-06,Bridie Sisson,0.03,The Dweller
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,123,8,Alloyed,2022-10-13,Ken Blackburn,0.01,Tar-Palantir
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,123,8,Alloyed,2022-10-13,Edith Poor,0.04,The Nomad
The Lord of the Rings: The Rings of Power,Sci-Fi & Fantasy,5370,Amazon,"Santa Monica, California, USA",76,123,8,Alloyed,2022-10-13,Kali Kopae,0.02,The Ascetic
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,,,,,Kevin Costner,0.62,John Dutton
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,,,,,Kelly Reilly,0.92,Beth Dutton
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,,,,,Luke Grimes,0.83,Kayce Dutton
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,,,,,Wes Bentley,0.39,Jamie Dutton
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,,,,,Kelsey Asbille,0.72,Monica Dutton
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,124,1,Daybreak,2018-06-20,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,124,1,Daybreak,2018-06-20,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,124,1,Daybreak,2018-06-20,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,125,2,Kill the Messenger,2018-06-27,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,125,2,Kill the Messenger,2018-06-27,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,125,2,Kill the Messenger,2018-06-27,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,126,3,No Good Horses,2018-07-11,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,126,3,No Good Horses,2018-07-11,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,126,3,No Good Horses,2018-07-11,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,127,4,The Long Black Train,2018-07-18,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,127,4,The Long Black Train,2018-07-18,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,127,4,The Long Black Train,2018-07-18,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,128,5,Coming Home,2018-07-25,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,128,5,Coming Home,2018-07-25,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,128,5,Coming Home,2018-07-25,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,129,6,The Remembering,2018-08-01,Fredric Lehne,0.11,Carl Reynolds
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,129,6,The Remembering,2018-08-01,Heather Hemmens,0.15,Melody Prescott
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,129,6,The Remembering,2018-08-01,Savonna Spracklin,0.05,Alice Wahl
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,130,7,A Monster Is Among Us,2018-08-08,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,130,7,A Monster Is Among Us,2018-08-08,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,130,7,A Monster Is Among Us,2018-08-08,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,131,8,The Unravelling (1),2018-08-15,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,131,8,The Unravelling (1),2018-08-15,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,131,8,The Unravelling (1),2018-08-15,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,132,9,The Unravelling (2),2018-08-22,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,132,9,The Unravelling (2),2018-08-22,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,132,9,The Unravelling (2),2018-08-22,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,133,10,A Thundering,2019-06-19,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,133,10,A Thundering,2019-06-19,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,133,10,A Thundering,2019-06-19,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,134,11,New Beginnings,2019-06-26,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,134,11,New Beginnings,2019-06-26,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,134,11,New Beginnings,2019-06-26,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,135,12,The Reek of Desperation,2019-07-10,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,135,12,The Reek of Desperation,2019-07-10,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,135,12,The Reek of Desperation,2019-07-10,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,136,13,Only Devils Left,2019-07-17,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,136,13,Only Devils Left,2019-07-17,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,136,13,Only Devils Left,2019-07-17,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,137,14,Touching Your Enemy,2019-07-24,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,137,14,Touching Your Enemy,2019-07-24,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,137,14,Touching Your Enemy,2019-07-24,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,138,15,Blood the Boy,2019-07-31,Ryan Bingham,0.19,Walker
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,138,15,Blood the Boy,2019-07-31,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,138,15,Blood the Boy,2019-07-31,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,139,16,Resurrection Day,2019-08-07,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,139,16,Resurrection Day,2019-08-07,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,139,16,Resurrection Day,2019-08-07,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,140,17,Behind Us Only Grey,2019-08-14,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,140,17,Behind Us Only Grey,2019-08-14,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,140,17,Behind Us Only Grey,2019-08-14,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,141,18,Enemies by Monday,2019-08-21,Denim Richards,0.05,Colby
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,141,18,Enemies by Monday,2019-08-21,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,141,18,Enemies by Monday,2019-08-21,Forrie J. Smith,0.46,Lloyd
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,142,19,Sins of the Father,2019-08-28,Ian Bohen,0.16,Ryan
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,142,19,Sins of the Father,2019-08-28,Dabney Coleman,0.15,John Dutton Sr.
Yellowstone,Western,317,Paramount Network,"Los Angeles, California",81,142,19,Sins of the Father,2019-08-28,Spencer Belnap,0.01,Bald Man
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,,,,,Ellen Pompeo,0.15,Meredith Grey
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,,,,,James Pickens Jr.,0.08,Richard Webber
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,,,,,Chandra Wilson,0.09,Miranda Bailey
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,,,,,Kevin McKidd,0.07,Owen Hunt
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,,,,,Camilla Luddington,0.08,Jo Wilson
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,143,1,A Hard Day's Night,2005-03-27,Sendhil Ramamurthy,0.08,Intern #2
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,143,1,A Hard Day's Night,2005-03-27,Skyler Shaye,0.05,Katie Bryce
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,143,1,A Hard Day's Night,2005-03-27,Laura Carson,0.02,Gloria Savitch
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,144,2,The First Cut is the Deepest,2005-04-03,Alice Lo,0.01,Qing Lu
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,144,2,The First Cut is the Deepest,2005-04-03,Gary Kraus,0.02,Louis Cardon
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,144,2,The First Cut is the Deepest,2005-04-03,Elise Robertson,0.03,Ms. Johnson
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,145,3,"Winning a Battle, Losing the War",2005-04-10,Keith David,0.24,Lloyd Mackie
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,145,3,"Winning a Battle, Losing the War",2005-04-10,Callum Blue,0.11,Viper
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,145,3,"Winning a Battle, Losing the War",2005-04-10,Claire Lautier,0.06,Shelley
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,146,4,No Man's Land,2005-04-17,Taylor Nichols,0.05,Rick Humphrey
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,146,4,No Man's Land,2005-04-17,Valerie Cruz,0.05,Zona Cruz
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,146,4,No Man's Land,2005-04-17,Anna Maria Horsford,0.05,Elizabeth Fallon
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,147,5,Shake Your Groove Thing,2005-04-24,Kathryn Joosten,0.04,Stephanie Drake
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,147,5,Shake Your Groove Thing,2005-04-24,Jonathan Scarfe,0.07,Hank
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,147,5,Shake Your Groove Thing,2005-04-24,Barry Shabaka Henley,0.05,Mr. Patterson
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,148,6,If Tomorrow Never Comes,2005-05-01,Bruce Weitz,0.07,Edward Levangie
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,148,6,If Tomorrow Never Comes,2005-05-01,Lara Phillips,0.03,Mary Levangie
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,148,6,If Tomorrow Never Comes,2005-05-01,Alex Alexander,0.01,Annie Connors
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,149,7,The Self-Destruct Button,2005-05-08,Russell Hornsby,0.11,Digby Owens
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,149,7,The Self-Destruct Button,2005-05-08,Kim Morgan Greene,0.02,Tina Rice
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,149,7,The Self-Destruct Button,2005-05-08,Joseph Kell,0.02,Mr. Rice
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,150,8,Save Me,2005-05-15,Ping Wu,0.02,Seymour Glass
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,150,8,Save Me,2005-05-15,Chad Einbinder,0.02,Sam Friedman
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,150,8,Save Me,2005-05-15,Lisa Kaminir,0.03,Doris Friedman
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,151,9,Who's Zoomin' Who?,2005-05-22,Kate Walsh,0.15,Addison Montgomery
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,151,9,Who's Zoomin' Who?,2005-05-22,Wayne Wilderson,0.04,Bill Adams
Grey's Anatomy,Drama,27537,ABC,"New York City, New York",83,151,9,Who's Zoomin' Who?,2005-05-22,Lauren Bowles,0.05,Alice Franklin
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,,,,,Justin Roiland,0.12,Rick Sanchez / Morty Smith (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,,,,,Chris Parnell,0.11,Jerry Smith (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,,,,,Spencer Grammer,0.19,Summer Smith (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,,,,,Sarah Chalke,0.19,Beth Smith (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,152,1,Pilot,2013-12-02,Kari Wahlgren,0.05,Jessica / Rick's Computer / Customs Announcement (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,152,1,Pilot,2013-12-02,Ryan Ridley,0.03,Frank Palicky / Tom (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,152,1,Pilot,2013-12-02,Dan Harmon,0.06,Davin / Red Alien / Gromflomite Guard (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,153,2,Lawnmower Dog,2013-12-09,Rob Paulsen,0.12,Snuffles / Centaur / Dog Soldier 1 (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,153,2,Lawnmower Dog,2013-12-09,Jess Harnell,0.06,Scary Terry / Dog Soldier 2  (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,153,2,Lawnmower Dog,2013-12-09,Melique Berger,0.01,Mrs. Pancakes / Scary Melissa / Anchorwoman  (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,154,3,Anatomy Park,2013-12-16,Dana Carvey,0.11,Leonard Smith (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,154,3,Anatomy Park,2013-12-16,John Oliver,0.02,Dr. Xenon Bloom (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,154,3,Anatomy Park,2013-12-16,Jackie Buscarino,0.04,Annie / Train Announcement (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,155,4,M. Night Shaym-Aliens!,2014-01-13,Brandon Johnson,0.08,Mr. Goldenfold / Black Mailman (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,155,4,M. Night Shaym-Aliens!,2014-01-13,Maurice LaMarche,0.11,Alien 2 / Paramedic (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,155,4,M. Night Shaym-Aliens!,2014-01-13,Ryan Ridley,0.03,Alien  / Student 1 (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,156,5,Meeseeks and Destroy,2014-01-20,Tom Kenny,0.22,Bad Cop / Mr. Jellybean (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,156,5,Meeseeks and Destroy,2014-01-20,Ryan Ridley,0.03,Giant Lawyer / Peasant 2 (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,156,5,Meeseeks and Destroy,2014-01-20,Kari Wahlgren,0.05,Samantha / Hostage Woman (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,157,6,Rick Potion #9,2014-01-27,Dan Harmon,0.06,Flu Hatin' Rapper (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,157,6,Rick Potion #9,2014-01-27,Reagan Gomez-Preston,0.04,Jessica's Friend / Pregnant Girl on TV / Pregnant Girl on TV's Friend (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,157,6,Rick Potion #9,2014-01-27,Kari Wahlgren,0.05,Jessica / Newscaster (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,158,7,Raising Gazorpazorp,2014-03-10,Sarah Clarke,0.12,Gazorpian (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,158,7,Raising Gazorpazorp,2014-03-10,Kari Wahlgren,0.05,Gazorpian Judge (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,158,7,Raising Gazorpazorp,2014-03-10,Megan Adams,0.01,Criminal 2 / Assembly Line Worker (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,159,8,Rixty Minutes,2014-03-17,Justin Roiland,0.12,Fake Door Salesman / Two Brothers Movie Announcer / Tophat Jones / Ants in my Eyes Johnson / Glenn / Gazorpazorpfield / Baby Legs (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,159,8,Rixty Minutes,2014-03-17,Spencer Grammer,0.19,Glenn's Wife (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,159,8,Rixty Minutes,2014-03-17,Jeff Bergman,0.05,Insurance Salesman / David Letterman (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,160,9,Something Ricked This Way Comes,2014-03-24,Alfred Molina,0.25,The Devil (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,160,9,Something Ricked This Way Comes,2014-03-24,Kari Wahlgren,0.05,Plutonian Chat Show Host 1 / Talking Doll (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,160,9,Something Ricked This Way Comes,2014-03-24,Scott Chernoff,0.01,Plutonian Chat Show Host 2 / Teenager Employee (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,161,10,Close Rick-Counters of the Rick Kind,2014-04-07,Justin Roiland,0.12,Evil Rick / Evil Morty / Doofus Rick / Council of Ricks / Additional Voices (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,161,10,Close Rick-Counters of the Rick Kind,2014-04-07,Tom Kenny,0.22,Pizza 1 / Phone 1 / Chair 1 (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,161,10,Close Rick-Counters of the Rick Kind,2014-04-07,Ryan Ridley,0.03,Pizza 2 / Phone 2 / Chair 2 / Chair Waiter (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,162,11,Ricksy Business,2014-04-14,Maurice LaMarche,0.11,Ship Captain / Abradolph Lincler (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,162,11,Ricksy Business,2014-04-14,Tom Kenny,0.22,Tour Guide / Squanchy (voice)
Rick and Morty,Animation,9669,Adult Swim,"Atlanta, Georgia",87,162,11,Ricksy Business,2014-04-14,Kari Wahlgren,0.05,Jessica / Girl (voice)
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,,,,,Emilia Clarke,0.27,Daenerys Targaryen
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,,,,,Peter Dinklage,0.21,Tyrion Lannister
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,,,,,Kit Harington,0.22,Jon Snow
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,,,,,Lena Headey,0.4,Cersei Lannister
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,,,,,Sophie Turner,0.24,Sansa Stark
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,163,1,Winter Is Coming,2011-04-17,Joseph Mawle,0.16,Benjen Stark
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,163,1,Winter Is Coming,2011-04-17,Jason Momoa,0.8,Khal Drogo
Game of Thrones,Sci-Fi & Fantasy,5370,HBO,"New York City, New York",84,163,1,Winter Is Coming,2011-04-17,Art Parkinson,0.08,Rickon Stark
